source_id,target_id,source_kind,target_kind,relation,weight,evidence
D9061,PROP2,Definition,Proposition,semantic_overlap,2,"tokens: \mathrm, dipole, equation, field, potential, satisfies, vector"
D1824,PROP2,Definition,Proposition,semantic_overlap,2,"tokens: equation, field, flow, hamiltonian, potential, psi"
D5125,PROP2,Definition,Proposition,semantic_overlap,2,"tokens: dipole, equation, field, potential, satisfies, vector"
PROP3,PROP2,Proposition,Proposition,result_to_result_overlap,1,"tokens: \mathrm, equation, flow"
PROP7,PROP2,Proposition,Proposition,result_to_result_overlap,1,"tokens: equation, potential, satisfies"
PROP8,PROP2,Proposition,Proposition,result_to_result_overlap,1,"tokens: equation, field, potential, vector"
PROP15,PROP2,Proposition,Proposition,result_to_result_overlap,1,"tokens: equation, potential, satisfies"
PROP16,PROP2,Proposition,Proposition,result_to_result_overlap,1,"tokens: equation, field, potential, vector"
PROP27,PROP2,Proposition,Proposition,result_to_result_overlap,1,"tokens: \mathrm, equation, satisfies"
PROP28,PROP2,Proposition,Proposition,result_to_result_overlap,1,"tokens: \mathrm, equation, field, hamiltonian"
PROP30,PROP2,Proposition,Proposition,result_to_result_overlap,1,"tokens: \mathrm, equation, satisfies"
PROP33,PROP2,Proposition,Proposition,result_to_result_overlap,1,"tokens: dipole, field, potential, satisfies, vector"
D1032,PROP3,Definition,Proposition,semantic_overlap,2,"tokens: \begin, \end, \mathrm, \psi, bound, equation, expressing, flow"
D6296,PROP3,Definition,Proposition,semantic_overlap,2,"tokens: bound, equation, expressing, inequality, terms"
D4946,PROP3,Definition,Proposition,semantic_overlap,2,"tokens: \begin, \end, \psi, equation, expressing, state"
D7891,PROP3,Definition,Proposition,semantic_overlap,2,"tokens: \circ, bound, equation, expressing, inequality, terms"
D1025,PROP3,Definition,Proposition,semantic_overlap,2,"tokens: \begin, \end, \mathrm, \psi, equation, expressing, flow, flowmap"
L1,PROP3,Lemma,Proposition,result_to_result_overlap,1,"tokens: equation, expressing, terms"
L2,PROP3,Lemma,Proposition,result_to_result_overlap,1,"tokens: equation, expressing, terms"
L3,PROP3,Lemma,Proposition,result_to_result_overlap,1,"tokens: equation, expressing, terms"
PROP1,PROP3,Proposition,Proposition,result_to_result_overlap,1,"tokens: \mathrm, equation, expressing, terms"
PROP2,PROP3,Proposition,Proposition,result_to_result_overlap,1,"tokens: \mathrm, equation, flow"
PROP4,PROP3,Proposition,Proposition,result_to_result_overlap,1,"tokens: \begin, \end, \mathrm, equation, expressing, terms"
PROP5,PROP3,Proposition,Proposition,result_to_result_overlap,1,"tokens: \begin, \end, equation, times"
PROP6,PROP3,Proposition,Proposition,result_to_result_overlap,1,"tokens: equation, expressing, terms"
PROP7,PROP3,Proposition,Proposition,result_to_result_overlap,1,"tokens: \begin, \end, equation, expressing"
PROP8,PROP3,Proposition,Proposition,result_to_result_overlap,1,"tokens: \begin, \end, equation, expressing, terms"
PROP9,PROP3,Proposition,Proposition,result_to_result_overlap,1,"tokens: \begin, \end, equation"
PROP10,PROP3,Proposition,Proposition,result_to_result_overlap,1,"tokens: \begin, \end, equation, space"
PROP11,PROP3,Proposition,Proposition,result_to_result_overlap,1,"tokens: \begin, \end, \mathrm, equation, expressing, terms"
PROP13,PROP3,Proposition,Proposition,result_to_result_overlap,1,"tokens: \begin, \end, equation"
PROP14,PROP3,Proposition,Proposition,result_to_result_overlap,1,"tokens: \begin, \end, equation"
PROP15,PROP3,Proposition,Proposition,result_to_result_overlap,1,"tokens: \begin, \end, equation, expressing"
PROP16,PROP3,Proposition,Proposition,result_to_result_overlap,1,"tokens: \begin, \end, equation, expressing, terms"
PROP17,PROP3,Proposition,Proposition,result_to_result_overlap,1,"tokens: \begin, \end, equation"
PROP18,PROP3,Proposition,Proposition,result_to_result_overlap,1,"tokens: \begin, \end, equation"
PROP19,PROP3,Proposition,Proposition,result_to_result_overlap,1,"tokens: \begin, \end, equation"
PROP20,PROP3,Proposition,Proposition,result_to_result_overlap,1,"tokens: \begin, \end, equation"
PROP22,PROP3,Proposition,Proposition,result_to_result_overlap,1,"tokens: \psi, equation, functor, state"
PROP23,PROP3,Proposition,Proposition,result_to_result_overlap,1,"tokens: \begin, \circ, composition, equation, maps, state"
PROP24,PROP3,Proposition,Proposition,result_to_result_overlap,1,"tokens: \begin, \circ, \end, composition, equation, expressing, functor, maps"
PROP25,PROP3,Proposition,Proposition,result_to_result_overlap,1,"tokens: \begin, \end, equation, expressing, space, terms"
PROP26,PROP3,Proposition,Proposition,result_to_result_overlap,1,"tokens: \begin, \end, equation, expressing, space, terms"
PROP27,PROP3,Proposition,Proposition,result_to_result_overlap,1,"tokens: \begin, \end, \mathrm, any, composition, equation, expressing, state"
PROP28,PROP3,Proposition,Proposition,result_to_result_overlap,1,"tokens: \begin, \end, \mathrm, equation, expressing, terms"
PROP29,PROP3,Proposition,Proposition,result_to_result_overlap,1,"tokens: \begin, \end, \mathrm, any, composition, equation, expressing, state"
PROP30,PROP3,Proposition,Proposition,result_to_result_overlap,1,"tokens: \begin, \end, \mathrm, any, bound, composition, equation, expressing"
D8057,PROP4,Definition,Proposition,semantic_overlap,2,"tokens: equation, expressing, expression, symbolic, terms"
D3334,PROP4,Definition,Proposition,semantic_overlap,2,"tokens: \begin, \end, \mathbb, \phi, equation, expressing, expression, symbolic"
D4796,PROP4,Definition,Proposition,semantic_overlap,2,"tokens: \pi, \times, bundle, configuration, equation, expressing, expression, symbolic"
D7810,PROP4,Definition,Proposition,semantic_overlap,2,"tokens: \pi, equation, expressing, expression, symbolic, terms"
D8639,PROP4,Definition,Proposition,semantic_overlap,2,"tokens: \mathbb, \times, \times\mathbb, equation, expressing, terms"
L1,PROP4,Lemma,Proposition,result_to_result_overlap,1,"tokens: equation, expressing, terms"
L2,PROP4,Lemma,Proposition,result_to_result_overlap,1,"tokens: equation, expressing, terms"
L3,PROP4,Lemma,Proposition,result_to_result_overlap,1,"tokens: equation, expressing, terms"
PROP1,PROP4,Proposition,Proposition,result_to_result_overlap,1,"tokens: \mathrm, equation, expressing, terms"
PROP3,PROP4,Proposition,Proposition,result_to_result_overlap,1,"tokens: \begin, \end, \mathrm, equation, expressing, terms"
PROP5,PROP4,Proposition,Proposition,result_to_result_overlap,1,"tokens: \begin, \end, equation"
PROP6,PROP4,Proposition,Proposition,result_to_result_overlap,1,"tokens: configuration, equation, expressing, terms"
PROP7,PROP4,Proposition,Proposition,result_to_result_overlap,1,"tokens: \begin, \end, \phi, \times, equation, expressing"
PROP8,PROP4,Proposition,Proposition,result_to_result_overlap,1,"tokens: \begin, \end, \phi, \times, equation, expressing, terms"
PROP9,PROP4,Proposition,Proposition,result_to_result_overlap,1,"tokens: \begin, \end, \pi, \varphi, equation"
PROP10,PROP4,Proposition,Proposition,result_to_result_overlap,1,"tokens: \begin, \end, \pi, \varphi, equation"
PROP11,PROP4,Proposition,Proposition,result_to_result_overlap,1,"tokens: \begin, \end, \longrightarrow, \mathbb, \mathrm, \phi, \pi, \times"
PROP13,PROP4,Proposition,Proposition,result_to_result_overlap,1,"tokens: \begin, \end, equation"
PROP14,PROP4,Proposition,Proposition,result_to_result_overlap,1,"tokens: \begin, \end, equation, inverse"
PROP15,PROP4,Proposition,Proposition,result_to_result_overlap,1,"tokens: \begin, \end, \phi, \times, equation, expressing"
PROP16,PROP4,Proposition,Proposition,result_to_result_overlap,1,"tokens: \begin, \end, \phi, \times, equation, expressing, terms"
PROP17,PROP4,Proposition,Proposition,result_to_result_overlap,1,"tokens: \begin, \end, \times, equation"
PROP18,PROP4,Proposition,Proposition,result_to_result_overlap,1,"tokens: \begin, \end, \times, equation"
PROP19,PROP4,Proposition,Proposition,result_to_result_overlap,1,"tokens: \begin, \end, equation, inverse"
PROP20,PROP4,Proposition,Proposition,result_to_result_overlap,1,"tokens: \begin, \end, \times, equation"
PROP24,PROP4,Proposition,Proposition,result_to_result_overlap,1,"tokens: \begin, \end, equation, expressing, expression, symbolic, terms"
PROP25,PROP4,Proposition,Proposition,result_to_result_overlap,1,"tokens: \begin, \end, \pi, \varphi, equation, expressing, expression, symbolic"
PROP26,PROP4,Proposition,Proposition,result_to_result_overlap,1,"tokens: \begin, \end, \pi, \varphi, equation, expressing, expression, inverse"
PROP27,PROP4,Proposition,Proposition,result_to_result_overlap,1,"tokens: \begin, \end, \mathrm, equation, exists, expressing, expression, local"
PROP28,PROP4,Proposition,Proposition,result_to_result_overlap,1,"tokens: \begin, \end, \mathrm, coordinate, equation, expressing, terms"
PROP29,PROP4,Proposition,Proposition,result_to_result_overlap,1,"tokens: \begin, \end, \mathrm, equation, exists, expressing, expression, local"
PROP30,PROP4,Proposition,Proposition,result_to_result_overlap,1,"tokens: \begin, \end, \mathrm, equation, exists, expressing, local, smooth"
D3031,PROP5,Definition,Proposition,semantic_overlap,2,"tokens: \approx, \begin, \end, \omega, \sim, \text, equation, over"
D3045,PROP5,Definition,Proposition,semantic_overlap,2,"tokens: \begin, \end, \omega_, \sim, \text, equation, parameters, rad"
D5299,PROP5,Definition,Proposition,semantic_overlap,2,"tokens: \end, \omega, \omega_, \sim, \text, equation, integration, rad"
D8941,PROP5,Definition,Proposition,semantic_overlap,2,"tokens: \approx, \begin, \end, \omega, \text, equation, parameters, typical"
D4940,PROP5,Definition,Proposition,semantic_overlap,2,"tokens: \begin, \end, equation"
PROP3,PROP5,Proposition,Proposition,result_to_result_overlap,1,"tokens: \begin, \end, equation, times"
PROP4,PROP5,Proposition,Proposition,result_to_result_overlap,1,"tokens: \begin, \end, equation"
PROP7,PROP5,Proposition,Proposition,result_to_result_overlap,1,"tokens: \begin, \end, \omega, equation"
PROP8,PROP5,Proposition,Proposition,result_to_result_overlap,1,"tokens: \begin, \end, \omega, \omega_, \text, equation"
PROP9,PROP5,Proposition,Proposition,result_to_result_overlap,1,"tokens: \begin, \end, \omega, \text, equation, parameters"
PROP10,PROP5,Proposition,Proposition,result_to_result_overlap,1,"tokens: \begin, \end, \omega, \text, equation, parameters"
PROP11,PROP5,Proposition,Proposition,result_to_result_overlap,1,"tokens: \begin, \end, equation"
PROP13,PROP5,Proposition,Proposition,result_to_result_overlap,1,"tokens: \begin, \end, \text, equation"
PROP14,PROP5,Proposition,Proposition,result_to_result_overlap,1,"tokens: \begin, \end, \text, equation"
PROP15,PROP5,Proposition,Proposition,result_to_result_overlap,1,"tokens: \begin, \end, \omega, equation"
PROP16,PROP5,Proposition,Proposition,result_to_result_overlap,1,"tokens: \begin, \end, \omega, \omega_, equation"
PROP17,PROP5,Proposition,Proposition,result_to_result_overlap,1,"tokens: \begin, \end, \omega_, \text, equation"
PROP18,PROP5,Proposition,Proposition,result_to_result_overlap,1,"tokens: \begin, \end, \omega_, \text, equation"
PROP19,PROP5,Proposition,Proposition,result_to_result_overlap,1,"tokens: \begin, \end, \text, equation"
PROP20,PROP5,Proposition,Proposition,result_to_result_overlap,1,"tokens: \begin, \end, \omega_, \text, equation"
PROP23,PROP5,Proposition,Proposition,result_to_result_overlap,1,"tokens: \begin, \text, equation"
PROP24,PROP5,Proposition,Proposition,result_to_result_overlap,1,"tokens: \begin, \end, \text, equation"
PROP25,PROP5,Proposition,Proposition,result_to_result_overlap,1,"tokens: \begin, \end, \omega, \text, equation"
PROP26,PROP5,Proposition,Proposition,result_to_result_overlap,1,"tokens: \begin, \end, \omega, \text, equation"
PROP27,PROP5,Proposition,Proposition,result_to_result_overlap,1,"tokens: \begin, \end, equation"
PROP28,PROP5,Proposition,Proposition,result_to_result_overlap,1,"tokens: \begin, \end, \sim, equation"
PROP29,PROP5,Proposition,Proposition,result_to_result_overlap,1,"tokens: \begin, \end, equation"
PROP30,PROP5,Proposition,Proposition,result_to_result_overlap,1,"tokens: \begin, \end, equation"
D5430,PROP6,Definition,Proposition,semantic_overlap,2,"tokens: \\begin, \\cdot, \\end, \\frac, \\left, \\mathbf, \\mathcal, \\psi"
D7926,PROP6,Definition,Proposition,semantic_overlap,2,"tokens: differential, equation, expressing, terms"
D5429,PROP6,Definition,Proposition,semantic_overlap,2,"tokens: \\cdot, \\end, \\mathbf, \\mathcal, \\psi, abla, equation, expressing"
D5485,PROP6,Definition,Proposition,semantic_overlap,2,"tokens: differential, equation, expressing, terms"
D7833,PROP6,Definition,Proposition,semantic_overlap,2,"tokens: equation, expressing, operator, terms"
L1,PROP6,Lemma,Proposition,result_to_result_overlap,1,"tokens: equation, expressing, terms"
L2,PROP6,Lemma,Proposition,result_to_result_overlap,1,"tokens: equation, expressing, terms"
L3,PROP6,Lemma,Proposition,result_to_result_overlap,1,"tokens: equation, expressing, terms"
PROP1,PROP6,Proposition,Proposition,result_to_result_overlap,1,"tokens: coupling, differential, equation, expressing, terms"
PROP3,PROP6,Proposition,Proposition,result_to_result_overlap,1,"tokens: equation, expressing, terms"
PROP4,PROP6,Proposition,Proposition,result_to_result_overlap,1,"tokens: configuration, equation, expressing, terms"
PROP7,PROP6,Proposition,Proposition,result_to_result_overlap,1,"tokens: \textbf, acoustic, differential, equation, expressing, gyro"
PROP8,PROP6,Proposition,Proposition,result_to_result_overlap,1,"tokens: \textbf, acoustic, equation, expressing, field, gyro, terms"
PROP11,PROP6,Proposition,Proposition,result_to_result_overlap,1,"tokens: equation, expressing, terms"
PROP15,PROP6,Proposition,Proposition,result_to_result_overlap,1,"tokens: \\cdot, \\frac, \\mathbf, \textbf, acoustic, equation, expressing, gyro"
PROP16,PROP6,Proposition,Proposition,result_to_result_overlap,1,"tokens: \textbf, acoustic, equation, expressing, field, gyro, terms"
PROP19,PROP6,Proposition,Proposition,result_to_result_overlap,1,"tokens: equation, generalized, helicity"
PROP21,PROP6,Proposition,Proposition,result_to_result_overlap,1,"tokens: \\begin, \\cdot, \\end, \\frac, \\left, \\mathbf, \\mathcal, \\psi"
PROP23,PROP6,Proposition,Proposition,result_to_result_overlap,1,"tokens: equation, fields, system"
PROP24,PROP6,Proposition,Proposition,result_to_result_overlap,1,"tokens: equation, expressing, fields, system, terms"
PROP25,PROP6,Proposition,Proposition,result_to_result_overlap,1,"tokens: equation, expressing, terms"
PROP26,PROP6,Proposition,Proposition,result_to_result_overlap,1,"tokens: equation, expressing, terms"
PROP27,PROP6,Proposition,Proposition,result_to_result_overlap,1,"tokens: cross, equation, expressing, particle, terms"
PROP28,PROP6,Proposition,Proposition,result_to_result_overlap,1,"tokens: equation, expressing, field, manifold, terms"
PROP29,PROP6,Proposition,Proposition,result_to_result_overlap,1,"tokens: cross, equation, expressing, particle, terms"
PROP30,PROP6,Proposition,Proposition,result_to_result_overlap,1,"tokens: cross, equation, expressing, particle, terms"
D8965,PROP7,Definition,Proposition,semantic_overlap,2,"tokens: \begin, \boldsymbol, \box_g, \cdot, \delta_, \emph, \end, \frac"
D3039,PROP7,Definition,Proposition,semantic_overlap,2,"tokens: \begin, \boldsymbol, \cdot, \emph, \end, \frac, \left, \mathbf"
D4335,PROP7,Definition,Proposition,semantic_overlap,2,"tokens: \begin, \boldsymbol, \cdot, \emph, \end, \frac, \left, \mathbf"
D5221,PROP7,Definition,Proposition,semantic_overlap,2,"tokens: \frac, \mathbf, \nabla, \partial, \sqrt, equation"
D5035,PROP7,Definition,Proposition,semantic_overlap,2,"tokens: \begin, \end, \mathbf, equation, expressing"
L1,PROP7,Lemma,Proposition,result_to_result_overlap,1,"tokens: \sum_, equation, expressing"
L2,PROP7,Lemma,Proposition,result_to_result_overlap,1,"tokens: \sum_, equation, expressing"
L3,PROP7,Lemma,Proposition,result_to_result_overlap,1,"tokens: equation, expressing, order"
L4,PROP7,Lemma,Proposition,result_to_result_overlap,1,"tokens: \phi, \theta, eigenmodes, equation, spherical, y_l"
